ID: 107222727, parent ID: 107119002, lineage: 6602053, generation: 246
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107860440, parent ID: 107312183, lineage: 6602053, generation: 245
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107312183, parent ID: 106286060, lineage: 6602053, generation: 244
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 106286060, parent ID: 105255094, lineage: 6602053, generation: 243
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 106813995, parent ID: 106225347, lineage: 6602053, generation: 242
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107290183, parent ID: 106265007, lineage: 6602053, generation: 241
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 106265007, parent ID: 106245428, lineage: 6602053, generation: 240
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107533491, parent ID: 107438269, lineage: 6602053, generation: 238
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107438269, parent ID: 106031424, lineage: 6602053, generation: 237
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107686707, parent ID: 105374529, lineage: 6602053, generation: 236
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 105374529, parent ID: 103806236, lineage: 6602053, generation: 235
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107449472, parent ID: 106863956, lineage: 87919529, generation: 25
instruction: 0
instruction: e
instruction: 6
instruction: 4
instruction: d
instruction: 1
instruction: 9
instruction: 8
instruction: 5
instruction: 8
instruction: 8
instruction: 1
instruction: a
instruction: 9
instruction: a
instruction: 7
instruction: f
instruction: c
instruction: 9
instruction: f
instruction: f
instruction: f
instruction: f

ID: 105439978, parent ID: 104455167, lineage: 6602053, generation: 234
instruction: f
instruction: b
instruction: 7
instruction: d
instruction: 5
instruction: c
instruction: f
instruction: 4
instruction: c
instruction: e
instruction: 3
instruction: 5
instruction: 8
instruction: 7
instruction: d
instruction: e
instruction: 9
instruction: 1
instruction: e
instruction: b
instruction: 4
instruction: 5
instruction: e
instruction: 6
instruction: 5
instruction: 8
instruction: e
instruction: a
instruction: b
instruction: 2
instruction: 2
instruction: b
instruction: 1
instruction: 2
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 106863956, parent ID: 105668141, lineage: 87919529, generation: 24
instruction: 0
instruction: e
instruction: 6
instruction: 4
instruction: d
instruction: 1
instruction: 9
instruction: 8
instruction: 5
instruction: 8
instruction: 8
instruction: 1
instruction: a
instruction: 9
instruction: a
instruction: 7
instruction: f
instruction: c
instruction: 9
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107437315, parent ID: 107040248, lineage: 4917584, generation: 126
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107040248, parent ID: 105524543, lineage: 4917584, generation: 125
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107261409, parent ID: 100739349, lineage: 4917584, generation: 124
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 96896092, parent ID: 96757907, lineage: 71910341, generation: 7
instruction: f
instruction: 5
instruction: 9
instruction: d
instruction: c
instruction: f
instruction: f
instruction: f
instruction: f

ID: 100739349, parent ID: 100209635, lineage: 4917584, generation: 123
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107974601, parent ID: 99383163, lineage: 87919529, generation: 15
instruction: f
instruction: e
instruction: 6
instruction: 4
instruction: d
instruction: 1
instruction: 9
instruction: 8
instruction: 5
instruction: 8
instruction: 8
instruction: 1
instruction: a
instruction: 9
instruction: a
instruction: 7
instruction: f
instruction: c
instruction: 9
instruction: f
instruction: f
instruction: f
instruction: f

ID: 104783805, parent ID: 104058436, lineage: 4917584, generation: 122
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 104058436, parent ID: 103273513, lineage: 4917584, generation: 121
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107345552, parent ID: 105899629, lineage: 4917584, generation: 120
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 99287036, parent ID: 98704279, lineage: 71910341, generation: 3
instruction: f
instruction: 5
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107492576, parent ID: 107011300, lineage: 4917584, generation: 119
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107011300, parent ID: 105693119, lineage: 4917584, generation: 118
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 106845396, parent ID: 105615884, lineage: 87919529, generation: 10
instruction: f
instruction: e
instruction: f
instruction: f
instruction: f
instruction: f

ID: 105693119, parent ID: 101591158, lineage: 4917584, generation: 117
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 105615884, parent ID: 104059289, lineage: 87919529, generation: 9
instruction: 0
instruction: e
instruction: 6
instruction: 4
instruction: d
instruction: 1
instruction: 9
instruction: 8
instruction: 5
instruction: 8
instruction: 8
instruction: 1
instruction: a
instruction: 9
instruction: a
instruction: 7
instruction: f
instruction: c
instruction: f
instruction: f
instruction: f
instruction: f

ID: 106161470, parent ID: 103123423, lineage: 4917584, generation: 116
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107344760, parent ID: 97284685, lineage: 4917584, generation: 115
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107174978, parent ID: 99289115, lineage: 87919529, generation: 7
instruction: f
instruction: e
instruction: 6
instruction: 4
instruction: d
instruction: 1
instruction: 9
instruction: 8
instruction: 5
instruction: 8
instruction: 8
instruction: 1
instruction: a
instruction: 9
instruction: a
instruction: 7
instruction: f
instruction: f
instruction: f
instruction: f

ID: 97284685, parent ID: 93608062, lineage: 4917584, generation: 114
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 99289115, parent ID: 97439491, lineage: 87919529, generation: 6
instruction: 0
instruction: e
instruction: 6
instruction: 4
instruction: d
instruction: 1
instruction: 9
instruction: 8
instruction: 5
instruction: 8
instruction: 8
instruction: 1
instruction: a
instruction: 9
instruction: a
instruction: 7
instruction: f
instruction: c
instruction: 9
instruction: f
instruction: f
instruction: f
instruction: f

ID: 99302956, parent ID: 96766585, lineage: 87919529, generation: 5
instruction: f
instruction: e
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107391600, parent ID: 107140696, lineage: 4917584, generation: 112
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107146943, parent ID: 105300172, lineage: 87919529, generation: 4
instruction: 0
instruction: e
instruction: 6
instruction: 4
instruction: d
instruction: 1
instruction: 9
instruction: 8
instruction: 5
instruction: 8
instruction: 8
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107140696, parent ID: 105432450, lineage: 4917584, generation: 111
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107961418, parent ID: 107889887, lineage: 4917584, generation: 110
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 107889887, parent ID: 104624357, lineage: 4917584, generation: 109
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

ID: 104624357, parent ID: 99028400, lineage: 4917584, generation: 108
instruction: 6
instruction: e
instruction: a
instruction: 7
instruction: 9
instruction: 5
instruction: b
instruction: e
instruction: 5
instruction: 8
instruction: e
instruction: 8
instruction: 1
instruction: a
instruction: f
instruction: 0
instruction: f
instruction: f
instruction: f
instruction: f

